"site_name","date","visit","plant_ID","Miner","GCS","GCS_damaged","GCS_lecan","Helmet","num_flatids","vine_cover","CBB","CBB_den","Obs_roya","roya","lecani","lecani_den","myco","myco_den","snail","snail_den","mite","mite_den"
"JUAN7*","6/10/19",11,17,7,0,0,0,0,0,0,4,100,"I",80,1,0.04,0,0,0,0,0,0
"JUAN7*","6/10/19",11,18,12,0,0,0,0,0,0,0,100,"A",73,0,0,0,0,0,0,0,0
"JUAN7*","6/10/19",11,19,18,0,0,0,0,1,0,2,69,"I",0,0,0,0,0,0,0,0,0
"JUAN7*","6/10/19",11,20,15,0,0,0,0,2,0,0,36,"A",0,0,0,0,0,0,0,0,0
"UTUA16*","6/7/19",11,1,3,0,0,0,0,0,0,2,100,"I",0,0,0,0,0,0,0,0,0
"UTUA16*","6/7/19",11,2,6,0,0,0,0,0,0,2,8,"P",13,3,0.12,0,0,0,0,0,0
"UTUA16*","6/7/19",11,3,2,0,0,0,0,0,0,12,100,"I",0,0,0,0,0,0,0,0,0
"UTUA16*","6/7/19",11,4,5,0,0,0,0,1,0,21,100,"P",60,4,0.16,0,0,0,0,0,0
"UTUA16*","6/7/19",11,5,2,0,0,0,0,4,0,1,5,"I",8,3,0.12,0,0,0,0,0,0
"UTUA16*","6/7/19",11,6,6,0,0,0,0,0,0,29,100,"P",0,0,0,0,0,0,0,0,0
"UTUA16*","6/7/19",11,7,7,0,0,0,0,0,0,13,100,"I",4,0,0,0,0,0,0,0,0
"UTUA16*","6/7/19",11,8,1,0,0,0,0,0,0,15,100,"P",6,1,0.04,0,0,0,0,0,0
"UTUA16*","6/7/19",11,9,6,0,0,0,0,0,0,22,100,"I",0,0,0,0,0,0,0,0,0
"UTUA16*","6/7/19",11,10,5,0,0,0,0,0,5,28,100,"P",0,0,0,0,0,0,0,0,0
"UTUA16*","6/7/19",11,11,2,0,0,0,0,0,0,0,0,"I",35,1,0.04,0,0,0,0,0,0
"UTUA16*","6/7/19",11,12,0,0,0,0,0,0,0,0,0,"P",12,1,0.04,0,0,0,0,0,0
"UTUA16*","6/7/19",11,13,4,0,0,0,0,0,0,12,100,"I",0,0,0,0,0,0,0,0,0
"UTUA16*","6/7/19",11,14,3,0,0,0,0,0,25,0,0,"P",0,0,0,0,0,0,0,0,0
"UTUA16*","6/7/19",11,15,3,0,0,0,0,0,0,6,45,"I",5,0,0,0,0,0,0,0,0
"UTUA16*","6/7/19",11,16,14,0,0,0,0,0,0,19,100,"P",0,0,0,0,0,0,0,0,0
"UTUA16*","6/7/19",11,17,2,0,0,0,0,0,0,3,26,"I",0,0,0,0,0,0,0,0,0
"UTUA16*","6/7/19",11,18,2,0,0,0,0,1,0,16,100,"P",0,0,0,0,0,0,0,0,0
"UTUA16*","6/7/19",11,19,2,0,0,0,0,1,0,0,16,"I",0,0,0,0,0,0,0,0,0
"UTUA16*","6/7/19",11,20,4,0,0,0,0,0,0,0,6,"P",0,0,0,0,0,0,0,0,0
"UTUA5","6/7/19",11,1,43,0,0,0,0,10,30,4,100,"P",0,0,0,0,0,0,0,0,0
"UTUA5","6/7/19",11,2,9,0,0,0,0,2,0,0,100,"I",0,0,0,0,0,0,0,0,0
"UTUA5","6/7/19",11,3,12,0,0,0,0,2,0,1,100,"P",0,0,0,0,0,0,0,0,0
"UTUA5","6/7/19",11,4,15,0,0,0,0,0,20,0,100,"I",0,0,0,0,0,0,0,0,0
"UTUA5","6/7/19",11,5,1,0,0,0,0,10,20,4,68,"P",0,0,0,0,0,0,0,0,0
"UTUA5","6/7/19",11,6,27,0,0,0,0,3,0,2,100,"I",0,0,0,0,0,0,0,0,0
"UTUA5","6/7/19",11,7,27,0,0,0,0,6,0,6,100,"P",0,0,0,0,0,0,0,0,0
"UTUA5","6/7/19",11,8,20,0,0,0,0,3,25,0,100,"I",0,0,0,0,0,0,0,0,0
"UTUA5","6/7/19",11,9,41,0,0,0,0,3,0,1,100,"P",0,0,0,0,0,0,0,0,0
"UTUA5","6/7/19",11,10,41,0,0,0,0,0,0,1,100,"I",0,0,0,0,0,0,0,0,0
"UTUA5","6/7/19",11,11,19,0,0,0,0,6,0,4,100,"P",0,0,0,0,0,0,0,0,0
"UTUA5","6/7/19",11,12,18,0,0,0,0,8,10,4,100,"I",0,0,0,0,0,0,0,0,0
"UTUA5","6/7/19",11,13,2,0,0,0,0,6,30,1,100,"P",0,0,0,0,0,0,0,0,0
"UTUA5","6/7/19",11,14,18,0,0,0,0,3,70,1,100,"I",0,0,0,0,0,0,0,0,0
"UTUA5","6/7/19",11,15,10,0,0,0,0,7,0,9,100,"P",0,0,0,0,0,0,0,0,0
"UTUA5","6/7/19",11,16,9,0,0,0,0,9,45,5,100,"I",0,0,0,0,0,0,0,0,0
"UTUA5","6/7/19",11,17,10,0,0,0,0,2,0,2,100,"P",0,0,0,0,0,0,0,0,0
"UTUA5","6/7/19",11,18,5,0,0,0,0,5,2,2,100,"I",0,0,0,0,0,0,0,0,0
"UTUA5","6/7/19",11,19,8,0,0,0,0,11,10,2,100,"P",0,0,0,0,0,0,0,0,0
"UTUA5","6/7/19",11,20,18,0,0,0,0,5,0,6,100,"I",0,0,0,0,0,0,0,0,0
"UTUA10","6/14/19",11,1,12,0,0,0,0,3,0,0,100,"P",0,0,0,0,0,0,0,0,0
"UTUA10","6/14/19",11,2,12,0,0,0,0,3,60,0,35,"I",0,0,0,0,0,0,0,0,0
"UTUA10","6/14/19",11,3,11,0,0,0,0,4,0,0,1,"P",0,0,0,0,0,0,0,0,0
"UTUA10","6/14/19",11,4,8,0,0,0,0,11,10,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA10","6/14/19",11,5,1,0,0,0,0,4,90,2,100,"P",0,0,0,0,0,0,0,0,0
"UTUA10","6/14/19",11,6,2,0,0,0,0,13,90,2,100,"I",0,0,0,0,0,0,0,0,0
"UTUA10","6/14/19",11,7,3,0,0,0,0,1,90,0,100,"P",0,0,0,0,0,0,0,0,0
"UTUA10","6/14/19",11,8,6,0,0,0,0,2,0,3,100,"I",0,0,0,0,0,0,0,0,0
"UTUA10","6/14/19",11,9,0,0,0,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,0
"UTUA10","6/14/19",11,10,5,0,0,0,0,1,0,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA10","6/14/19",11,11,7,0,0,0,0,0,0,10,93,"P",0,0,0,0,0,0,0,0,0
"UTUA10","6/14/19",11,12,22,0,0,0,0,0,0,0,18,"I",0,0,0,0,0,0,0,0,0
"UTUA10","6/14/19",11,13,10,0,0,0,0,1,10,0,11,"P",0,0,0,0,0,0,0,0,0
"UTUA10","6/14/19",11,14,5,0,0,0,0,3,50,0,0,"I",24,0,0,0,0,0,0,0,0
"UTUA10","6/14/19",11,15,20,0,0,0,0,3,80,20,100,"P",0,0,0,0,0,0,0,0,0
"UTUA10","6/14/19",11,16,21,0,0,0,0,1,50,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA10","6/14/19",11,17,0,0,0,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,0
"UTUA10","6/14/19",11,18,0,0,0,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,0
"UTUA10","6/14/19",11,19,12,0,0,0,0,0,15,0,0,"P",0,0,0,0,0,0,0,0,0
"UTUA10","6/14/19",11,20,13,0,0,0,0,0,90,4,100,"I",0,0,0,0,0,0,0,0,0
"JAYU3","6/5/19",11,2,21,0,0,0,0,1,10,10,100,"A",2,1,0.04,0,0,0,0,0,0
"JAYU3","6/5/19",11,3,7,0,0,0,0,0,0,2,100,"I",0,0,0,0,0,0,0,0,0
"JAYU3","6/5/19",11,4,18,0,0,0,0,0,0,6,100,"A",0,0,0,0,0,0,0,0,0
"JAYU3","6/5/19",11,5,1,0,0,0,0,0,0,2,22,"I",6,0,0,0,0,0,0,0,0
"JAYU3","6/5/19",11,6,6,0,0,0,0,1,0,0,37,"A",1,0,0,0,0,0,0,0,0
"JAYU3","6/5/19",11,7,25,0,0,0,0,0,0,2,100,"I",55,1,0.04,0,0,0,0,0,0
"JAYU3","6/5/19",11,8,9,0,0,0,0,0,0,4,100,"A",0,0,0,0,0,0,0,0,0
"JAYU3","6/5/19",11,9,7,0,0,0,0,4,10,1,100,"I",0,0,0,0,0,0,0,0,0
"JAYU3","6/5/19",11,10,8,0,0,0,0,4,0,1,100,"A",33,7,0.28,0,0,0,0,0,0
"JAYU3","6/5/19",11,11,24,0,0,0,0,8,0,10,100,"I",0,0,0,0,0,0,0,0,0
"JAYU3","6/5/19",11,12,31,0,0,0,0,0,0,5,100,"A",0,0,0,0,0,0,0,0,0
"JAYU3","6/5/19",11,13,9,0,0,0,0,0,0,4,100,"I",9,1,0.04,0,0,0,0,0,0
"JAYU3","6/5/19",11,14,9,0,0,0,0,0,0,4,100,"A",35,5,0.2,0,0,0,0,0,0
"JAYU3","6/5/19",11,17,22,0,0,0,0,0,0,3,100,"I",1,0,0,0,0,0,0,0,0
"JAYU3","6/5/19",11,18,4,0,0,0,0,2,0,0,0,"A",0,0,0,0,0,0,0,0,0
"JAYU3","6/5/19",11,19,3,0,0,0,0,0,0,11,100,"I",6,1,0.04,0,0,0,0,0,0
"JAYU3","6/5/19",11,20,1,0,0,0,0,1,0,4,100,"A",9,1,0.04,0,0,0,0,0,0
"JAYU3","6/5/19",11,21,10,0,0,0,0,2,0,2,100,"I",0,0,0,0,0,0,0,0,0
"JAYU3","6/5/19",11,22,21,0,0,0,0,0,0,1,100,"A",7,2,0.08,0,0,0,0,0,0
"JAYU3","6/5/19",11,23,16,0,0,0,0,0,0,8,100,"I",19,1,0.04,0,0,0,0,0,0
"PONC1*","6/10/19",11,1,30,0,0,0,0,0,0,2,100,"A",0,0,0,0,0,0,0,0,0
"PONC1*","6/10/19",11,2,54,10,2,0,1,0,0,2,100,"I",0,0,0,0,0,0,0,0,0
"PONC1*","6/10/19",11,3,58,10,6,1,3,3,0,0,100,"A",0,0,0,0,0,0,0,0,0
"PONC1*","6/10/19",11,4,69,10,5,3,1,0,0,0,100,"I",0,0,0,0,0,0,0,0,0
"PONC1*","6/10/19",11,5,100,7,4,3,2,9,0,0,100,"A",0,0,0,0,0,0,0,0,0
"PONC1*","6/10/19",11,6,76,8,4,5,3,3,0,1,100,"I",0,0,0,0,0,0,0,0,0
"PONC1*","6/10/19",11,7,63,4,4,3,2,2,0,0,100,"A",0,0,0,0,0,0,0,0,0
"PONC1*","6/10/19",11,8,45,6,3,0,0,0,0,1,100,"I",0,0,0,0,0,0,0,0,0
"PONC1*","6/10/19",11,9,63,10,6,0,0,0,0,1,100,"A",0,0,0,0,0,0,0,0,0
"PONC1*","6/10/19",11,10,56,10,5,0,1,0,0,0,30,"I",0,0,0,0,0,0,0,0,0
"PONC1*","6/10/19",11,11,55,10,7,0,1,0,0,1,100,"A",0,0,0,0,0,0,0,0,0
"PONC1*","6/10/19",11,12,55,9,4,0,0,6,0,0,38,"I",0,0,0,0,0,0,0,0,0
"PONC1*","6/10/19",11,13,83,5,4,2,0,7,0,0,100,"A",0,0,0,0,0,0,0,0,0
"PONC1*","6/10/19",11,14,52,8,5,2,0,5,0,0,1,"I",0,0,0,0,0,0,0,0,0
"PONC1*","6/10/19",11,15,65,8,4,0,0,47,0,2,100,"A",0,0,0,0,0,0,0,0,0
"PONC1*","6/10/19",11,16,71,7,4,1,0,10,0,2,100,"I",0,0,0,0,0,0,0,0,0
"PONC1*","6/10/19",11,17,57,9,6,2,1,3,0,0,100,"A",0,0,0,0,0,0,0,0,0
"PONC1*","6/10/19",11,18,46,11,7,0,1,0,0,0,100,"I",0,0,0,0,0,0,0,0,0
"PONC1*","6/10/19",11,19,100,9,7,4,1,2,0,0,100,"A",0,0,0,0,0,0,0,0,0
"PONC1*","6/10/19",11,20,61,10,4,0,1,3,0,1,100,"I",0,0,0,0,0,0,0,0,0
"UTUA30*","6/14/19",11,1,35,0,0,0,0,7,0,0,65,"P",14,0,0,1,0.04,0,0,0,0
"UTUA30*","6/14/19",11,2,11,0,0,0,0,6,0,0,44,"I",103,2,0.08,7,0.28,0,0,0,0
"UTUA30*","6/14/19",11,3,30,0,0,0,0,6,0,1,49,"P",23,1,0.04,2,0.08,0,0,0,0
"UTUA30*","6/14/19",11,4,7,0,0,0,0,6,0,0,47,"I",6,0,0,0,0,0,0,0,0
"UTUA30*","6/14/19",11,5,30,0,0,0,0,6,0,3,100,"P",0,0,0,0,0,0,0,0,0
"UTUA30*","6/14/19",11,6,32,0,0,0,0,17,0,3,100,"I",0,0,0,0,0,0,0,0,0
"UTUA30*","6/14/19",11,7,18,0,0,0,0,0,0,3,75,"P",0,0,0,0,0,0,0,0,0
"UTUA30*","6/14/19",11,8,8,0,0,0,0,18,0,2,64,"I",26,1,0.04,1,0.04,0,0,0,0
"UTUA30*","6/14/19",11,9,5,0,0,0,0,16,0,4,37,"P",3,0,0,0,0,0,0,0,0
"UTUA30*","6/14/19",11,10,8,0,0,0,0,3,0,9,67,"I",0,0,0,0,0,0,0,0,0
"UTUA30*","6/14/19",11,11,4,0,0,0,0,23,0,6,100,"P",0,0,0,0,0,0,0,0,0
"UTUA30*","6/14/19",11,12,11,0,0,0,0,4,0,0,58,"I",9,0,0,2,0.08,0,0,0,0
"UTUA30*","6/14/19",11,13,7,0,0,0,0,2,0,3,100,"P",0,0,0,0,0,0,0,0,0
"UTUA30*","6/14/19",11,14,22,0,0,0,0,9,0,4,100,"I",0,0,0,0,0,0,0,0,0
"UTUA30*","6/14/19",11,15,9,0,0,0,0,3,0,3,69,"P",37,4,0.16,5,0.2,0,0,0,0
"UTUA30*","6/14/19",11,16,14,0,0,0,0,15,0,16,100,"I",0,0,0,0,0,0,0,0,0
"UTUA30*","6/14/19",11,17,0,0,0,0,0,0,0,0,0,"P",0,0,0,0,0,0,0,0,0
"UTUA30*","6/14/19",11,18,12,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA30*","6/14/19",11,19,5,0,0,0,0,45,0,0,5,"P",0,0,0,0,0,0,0,0,0
"UTUA30*","6/14/19",11,20,19,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"OROC1","6/18/19",11,1,5,0,0,0,0,1,0,0,0,"A",0,0,0,0,0,0,0,0,0
"OROC1","6/18/19",11,2,8,0,0,0,0,1,30,0,0,"I",0,0,0,0,0,0,0,0,0
"OROC1","6/18/19",11,3,7,0,0,0,0,0,0,0,0,"A",0,0,0,0,0,0,0,0,0
"OROC1","6/18/19",11,4,13,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"OROC1","6/18/19",11,5,0,0,0,0,0,0,10,0,0,"A",0,0,0,0,0,0,0,0,0
"OROC1","6/18/19",11,6,12,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"OROC1","6/18/19",11,7,17,0,0,0,0,0,0,0,0,"A",0,0,0,0,0,0,0,0,0
"OROC1","6/18/19",11,8,9,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"OROC1","6/18/19",11,9,0,0,0,0,0,0,100,0,0,"A",0,0,0,0,0,0,0,0,0
"OROC1","6/18/19",11,10,24,0,0,0,0,0,20,0,0,"I",0,0,0,0,0,0,0,0,0
"OROC1","6/18/19",11,11,19,0,0,0,0,0,0,0,0,"A",0,0,0,0,0,0,0,0,0
"OROC1","6/18/19",11,12,6,0,0,0,0,0,10,0,0,"I",0,0,0,0,0,0,0,0,0
"OROC1","6/18/19",11,13,14,0,0,0,0,6,50,0,0,"A",0,0,0,0,0,0,0,0,0
"OROC1","6/18/19",11,14,7,0,0,0,0,0,30,0,0,"I",0,0,0,0,0,0,0,0,0
"OROC1","6/18/19",11,15,6,0,0,0,0,0,90,0,0,"A",0,0,0,0,0,0,0,0,0
"OROC1","6/18/19",11,16,4,0,0,0,0,0,10,0,0,"I",0,0,0,0,0,0,0,0,0
"OROC1","6/18/19",11,17,3,0,0,0,0,0,0,0,0,"A",12,1,0.04,1,0.04,0,0,0,0
"OROC1","6/18/19",11,18,19,0,0,0,0,2,0,0,0,"I",0,0,0,0,0,0,0,0,0
"OROC1","6/18/19",11,19,6,0,0,0,0,0,100,0,0,"A",0,0,0,0,0,0,0,0,0
"OROC1","6/18/19",11,20,16,0,0,0,0,8,5,0,0,"I",0,0,0,0,0,0,0,0,0
"MARI8*","6/17/19",11,1,3,0,2,4,6,0,0,0,100,"I",0,0,0,0,0,0,0,0,0
"MARI8*","6/17/19",11,2,0,0,0,0,0,0,0,0,0,"A",0,0,0,0,0,0,0,0,0
"MARI8*","6/17/19",11,3,1,2,6,7,9,0,0,0,52,"I",0,0,0,0,0,0,0,0,0
"MARI8*","6/17/19",11,4,4,10,8,10,5,0,0,0,62,"A",0,0,0,0,0,0,0,0,0
"MARI8*","6/17/19",11,5,4,10,3,6,3,0,0,2,100,"I",0,0,0,0,0,0,0,0,0
"MARI8*","6/17/19",11,6,0,0,0,0,0,0,0,0,30,"A",0,0,0,0,0,0,0,0,0
"MARI8*","6/17/19",11,7,0,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"MARI8*","6/17/19",11,8,4,0,0,0,0,0,0,0,0,"A",0,0,0,0,0,0,0,0,0
"MARI8*","6/17/19",11,9,1,0,0,0,0,0,0,0,1,"I",0,0,0,0,0,0,0,0,0
"MARI8*","6/17/19",11,10,0,0,0,0,0,0,0,0,2,"A",0,0,0,0,0,0,0,0,0
"MARI8*","6/17/19",11,11,0,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"MARI8*","6/17/19",11,12,0,0,0,0,0,0,0,0,0,"A",0,0,0,0,0,0,0,0,0
"MARI8*","6/17/19",11,13,0,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"MARI8*","6/17/19",11,14,4,0,0,0,0,0,0,0,78,"A",0,0,0,0,0,0,0,0,0
"MARI8*","6/17/19",11,15,13,1,4,6,3,0,0,2,100,"I",0,0,0,0,0,0,0,0,0
"MARI8*","6/17/19",11,16,3,0,0,0,0,0,0,3,30,"A",0,0,0,0,0,0,0,0,0
"MARI8*","6/17/19",11,17,1,0,0,0,0,0,0,0,13,"I",0,0,0,0,0,0,0,0,0
"MARI8*","6/17/19",11,18,1,0,0,0,0,0,0,0,0,"A",27,1,0.04,0,0,0,0,0,0
"MARI8*","6/17/19",11,19,1,0,0,0,0,0,0,0,6,"I",0,0,0,0,0,0,0,0,0
"MARI8*","6/17/19",11,20,1,2,1,4,2,0,0,0,0,"A",0,0,0,0,0,0,0,0,0
"MARI2*","6/17/19",11,1,14,1,0,0,5,0,0,2,100,"I",0,0,0,0,0,0,0,0,0
"MARI2*","6/17/19",11,2,20,2,0,3,6,0,0,7,100,"A",0,0,0,0,0,0,0,0,0
"MARI2*","6/17/19",11,3,27,2,0,3,5,0,0,1,100,"I",47,7,0.28,5,0.2,0,0,0,0
"MARI2*","6/17/19",11,4,11,0,0,4,7,0,0,2,100,"A",0,0,0,0,0,0,0,0,0
"MARI2*","6/17/19",11,5,0,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"MARI2*","6/17/19",11,6,8,0,0,3,8,0,0,13,100,"A",0,0,0,0,0,0,0,0,0
"MARI2*","6/17/19",11,7,6,2,2,3,6,0,0,14,100,"I",0,0,0,0,0,0,0,0,0
"MARI2*","6/17/19",11,8,14,1,0,4,4,0,0,0,6,"A",68,6,0.24,6,0.24,0,0,0,0
"MARI2*","6/17/19",11,9,13,0,0,2,6,0,0,3,100,"I",21,1,0.04,0,0,0,0,0,0
"MARI2*","6/17/19",11,10,14,1,0,3,7,0,0,6,100,"A",12,1,0.04,0,0,0,0,0,0
"MARI2*","6/17/19",11,11,22,0,1,6,5,0,0,7,100,"I",216,12,0.48,5,0.2,0,0,0,0
"MARI2*","6/17/19",11,12,16,0,0,4,8,0,0,15,100,"A",0,0,0,0,0,0,0,0,0
"MARI2*","6/17/19",11,13,18,0,1,4,7,0,0,4,80,"I",7,0,0,0,0,0,0,0,0
"MARI2*","6/17/19",11,14,15,1,2,4,6,0,0,9,100,"A",0,0,0,0,0,0,0,0,0
"MARI2*","6/17/19",11,15,11,1,0,3,7,0,40,1,100,"I",5,0,0,0,0,0,0,0,0
"MARI2*","6/17/19",11,16,32,1,0,3,6,0,0,0,0,"A",32,4,0.16,2,0.08,0,0,0,0
"MARI2*","6/17/19",11,17,20,0,2,3,6,0,15,10,100,"I",0,0,0,0,0,0,0,0,0
"MARI2*","6/17/19",11,18,14,1,3,3,6,0,0,11,100,"A",5,0,0,0,0,0,0,0,0
"MARI2*","6/17/19",11,19,18,0,0,3,5,1,0,8,100,"I",116,7,0.28,3,0.12,7,0.28,1,0.04
"MARI2*","6/17/19",11,20,23,0,0,4,6,0,0,8,100,"A",8,0,0,0,0,0,0,0,0
"MARI3*","6/17/19",11,1,21,0,0,0,0,0,0,0,17,"I",0,0,0,0,0,0,0,0,0
"MARI3*","6/17/19",11,2,16,0,0,0,0,0,0,0,26,"A",2,0,0,0,0,0,0,0,0
"MARI3*","6/17/19",11,3,20,2,3,3,4,0,0,7,100,"I",0,0,0,0,0,0,0,0,0
"MARI3*","6/17/19",11,4,20,0,0,0,0,2,0,6,100,"A",0,0,0,0,0,0,0,0,0
"MARI3*","6/17/19",11,5,11,0,0,0,0,0,0,0,0,"I",8,0,0,0,0,0,0,0,0
"MARI3*","6/17/19",11,6,19,0,0,0,0,0,0,2,100,"A",0,0,0,0,0,0,0,0,0
"MARI3*","6/17/19",11,7,39,0,0,0,0,0,0,2,68,"I",0,0,0,0,0,0,0,0,0
"MARI3*","6/17/19",11,8,12,0,0,0,0,0,0,0,7,"A",10,0,0,0,0,0,0,0,0
"MARI3*","6/17/19",11,9,49,0,0,0,0,0,0,10,100,"I",0,0,0,0,0,0,0,0,0
"MARI3*","6/17/19",11,10,15,0,0,0,0,0,0,0,2,"A",0,0,0,0,0,0,0,0,0
"MARI3*","6/17/19",11,11,15,0,0,0,0,0,0,6,100,"I",0,0,0,0,0,0,0,0,0
"MARI3*","6/17/19",11,12,6,0,0,0,0,0,0,1,100,"A",0,0,0,0,0,0,0,0,0
"MARI3*","6/17/19",11,13,16,0,0,0,0,0,0,2,100,"I",0,0,0,0,0,0,0,0,0
"MARI3*","6/17/19",11,14,17,0,0,0,0,0,0,0,100,"A",0,0,0,0,0,0,0,0,0
"MARI3*","6/17/19",11,15,9,0,0,0,0,0,0,0,13,"I",0,0,0,0,0,0,0,0,0
"MARI3*","6/17/19",11,16,7,0,0,0,0,0,0,0,100,"A",0,0,0,0,0,0,0,0,0
"MARI3*","6/17/19",11,17,7,0,0,0,0,1,0,0,100,"I",0,0,0,0,0,0,0,0,0
"MARI3*","6/17/19",11,18,5,0,0,0,0,0,0,5,100,"A",0,0,0,0,0,0,0,0,0
"MARI3*","6/17/19",11,19,5,0,0,0,0,0,0,0,60,"I",0,0,0,0,0,0,0,0,0
"MARI3*","6/17/19",11,20,0,0,0,0,0,0,0,2,100,"A",0,0,0,0,0,0,0,0,0
"UTUA13","6/19/19",11,2,22,0,0,0,0,2,0,5,100,"W",0,0,0,0,0,0,0,0,0
"UTUA13","6/19/19",11,4,0,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA13","6/19/19",11,9,2,0,0,0,0,0,0,10,100,"W",0,0,0,0,0,0,0,0,0
"UTUA13","6/19/19",11,10,17,0,0,0,0,1,0,1,100,"I",0,0,0,0,0,0,0,0,0
"UTUA13","6/19/19",11,11,7,0,0,0,0,2,0,8,100,"W",0,0,0,0,0,0,0,0,0
"UTUA13","6/19/19",11,14,9,0,0,0,0,0,0,5,100,"I",0,0,0,0,0,0,0,0,0
"UTUA13","6/19/19",11,16,14,0,0,0,0,0,0,5,100,"W",0,0,0,0,0,0,0,0,0
"UTUA13","6/19/19",11,17,6,0,0,0,0,1,0,2,100,"I",0,0,0,0,0,0,0,0,0
"UTUA13","6/19/19",11,18,0,0,0,0,0,0,0,3,38,"W",0,0,0,0,0,0,0,0,0
"UTUA13","6/19/19",11,20,27,0,0,0,0,0,0,10,100,"I",0,0,0,0,0,0,0,0,0
"UTUA13","6/19/19",11,21,2,0,0,0,0,0,0,0,0,"W",30,4,0.16,3,0.12,0,0,0,0
"UTUA13","6/19/19",11,22,24,0,0,0,0,0,0,5,100,"I",0,0,0,0,0,0,0,0,0
"UTUA13","6/19/19",11,23,13,0,0,0,0,3,0,2,100,"W",0,0,0,0,0,0,0,0,0
"UTUA13","6/19/19",11,26,15,0,0,0,0,0,0,4,100,"I",0,0,0,0,0,0,0,0,0
"UTUA13","6/19/19",11,28,4,0,0,0,0,2,0,0,0,"W",176,1,0.04,0,0,0,0,4,0.16
"UTUA13","6/19/19",11,29,6,0,0,0,0,0,0,5,100,"I",0,0,0,0,0,0,0,0,0
"UTUA13","6/19/19",11,30,9,0,0,0,0,1,0,5,91,"W",0,0,0,0,0,0,0,0,0
"UTUA13","6/19/19",11,31,22,0,0,0,0,1,0,25,100,"I",0,0,0,0,0,0,0,0,0
"UTUA13","6/19/19",11,32,7,0,0,0,0,1,0,10,100,"W",0,0,0,0,0,0,0,0,0
"UTUA13","6/19/19",11,34,3,0,0,0,0,0,20,0,68,"I",0,0,0,0,0,0,0,0,0
"UTUA20*","6/19/19",11,1,42,0,0,0,0,0,0,12,100,"W",12,0,0,0,0,0,0,0,0
"UTUA20*","6/19/19",11,2,13,0,0,0,0,2,0,6,100,"I",0,0,0,0,0,0,0,0,0
"UTUA20*","6/19/19",11,3,23,0,0,0,0,0,0,11,100,"W",0,0,0,0,0,0,0,0,0
"UTUA20*","6/19/19",11,4,19,0,0,0,0,0,0,6,100,"I",0,0,0,0,0,0,0,0,0
"UTUA20*","6/19/19",11,5,10,0,0,0,0,0,0,8,100,"W",0,0,0,0,0,0,0,0,0
"UTUA20*","6/19/19",11,6,25,0,0,0,0,0,0,7,100,"I",61,1,0.04,0,0,0,0,0,0
"UTUA20*","6/19/19",11,7,34,0,0,0,0,0,0,5,100,"W",0,0,0,0,0,0,0,0,0
"UTUA20*","6/19/19",11,8,37,0,0,0,0,1,0,3,100,"I",0,0,0,0,0,0,0,0,0
"UTUA20*","6/19/19",11,9,8,0,0,0,0,0,0,20,100,"W",0,0,0,0,0,0,0,0,0
"UTUA20*","6/19/19",11,10,8,0,0,0,0,1,0,0,4,"I",14,0,0,0,0,0,0,0,0
"UTUA20*","6/19/19",11,11,52,0,0,0,0,0,0,6,100,"W",0,0,0,0,0,0,0,0,0
"UTUA20*","6/19/19",11,12,18,0,0,0,0,0,0,4,100,"I",0,0,0,0,0,0,0,0,0
"UTUA20*","6/19/19",11,13,22,0,0,0,0,0,0,8,100,"W",3,0,0,0,0,0,0,0,0
"UTUA20*","6/19/19",11,14,9,0,0,0,0,0,40,6,50,"I",100,1,0.04,0,0,0,0,0,0
"UTUA20*","6/19/19",11,15,21,0,0,0,0,0,0,6,100,"W",0,0,0,0,0,0,0,0,0
"UTUA20*","6/19/19",11,16,24,0,0,0,0,0,0,10,100,"I",0,0,0,0,0,0,0,0,0
"UTUA20*","6/19/19",11,17,43,0,0,0,0,0,0,8,100,"W",0,0,0,0,0,0,0,0,0
"UTUA20*","6/19/19",11,18,20,0,0,0,0,0,0,23,100,"I",0,0,0,0,0,0,0,0,0
"UTUA20*","6/19/19",11,19,21,0,0,0,0,0,0,17,100,"W",0,0,0,0,0,0,0,0,0
"UTUA20*","6/19/19",11,20,31,0,0,0,0,0,0,7,100,"I",0,0,0,0,0,0,0,0,0
"LASM1*","6/20/19",11,1,107,0,0,0,0,7,0,1,100,"P",0,0,0,0,0,0,0,0,0
